customer_id,total_orders,total_sales,avg_order_value,first_order_date,last_order_date,recency_days,return_count,review_count,avg_rating,customer_lifetime_value,customer_segment
C02706,29,3207.56,110.61,2024-08-23,2025-12-07,24,5,20,4.40,3207.56,Loyal
C02707,2,86.49,43.25,2025-11-25,2025-12-17,14,0,0,,86.49,New
C02708,26,2626.93,101.04,2024-11-22,2025-12-31,0,0,11,4.27,2626.93,Loyal
C02709,0,0.00,0.00,,,,0,0,,0.00,Loyal
C02710,3,185.47,61.82,2025-09-04,2025-12-25,6,1,1,4.00,185.47,Regular
C02711,0,0.00,0.00,,,,0,0,,0.00,Regular
C02712,0,0.00,0.00,,,,0,0,,0.00,Regular
C02713,0,0.00,0.00,,,,0,0,,0.00,New
C02714,45,4880.56,108.46,2024-04-06,2025-12-20,11,3,27,4.30,4880.56,Loyal
C02715,15,1184.97,79.00,2024-12-11,2025-12-17,14,1,4,4.50,1184.97,Regular
C02716,2,69.62,34.81,2025-12-21,2025-12-25,6,0,0,,69.62,Regular
C02717,26,2263.10,87.04,2024-04-03,2025-12-24,7,1,5,4.00,2263.10,Regular
C02718,0,0.00,0.00,,,,0,0,,0.00,Loyal
C02719,3,200.74,66.91,2025-08-01,2025-09-14,108,0,0,,200.74,New
C02720,18,1614.00,89.67,2025-05-15,2025-12-25,6,0,8,4.00,1614.00,Loyal
C02721,45,3975.30,88.34,2023-07-11,2025-12-25,6,1,17,4.12,3975.30,Regular
C02722,21,1966.00,93.62,2025-01-07,2025-12-21,10,3,12,4.42,1966.00,Loyal
C02723,234,29021.66,124.02,2023-07-06,2025-12-20,11,17,148,4.28,29021.66,VIP
C02724,26,2467.29,94.90,2024-10-29,2025-12-24,7,1,9,4.33,2467.29,Loyal
C02725,0,0.00,0.00,,,,0,0,,0.00,New
C02726,26,2433.31,93.59,2024-10-30,2025-11-24,37,0,15,4.27,2433.31,Regular
C02727,0,0.00,0.00,,,,0,0,,0.00,Regular
C02728,9,720.07,80.01,2025-07-08,2025-12-11,20,2,4,4.25,720.07,Regular
C02729,176,14676.44,83.39,2023-01-13,2025-12-31,0,14,75,4.41,14676.44,Regular
C02730,11,1516.91,137.90,2025-07-02,2025-12-18,13,2,12,4.08,1516.91,VIP
C02731,73,5895.78,80.76,2023-09-29,2025-12-30,1,3,25,4.36,5895.78,Regular
C02732,34,2668.88,78.50,2023-11-12,2025-12-29,2,1,8,4.12,2668.88,Regular
C02733,53,5123.32,96.67,2023-11-14,2025-12-17,14,2,17,4.18,5123.32,Regular
C02734,50,4813.19,96.26,2024-09-21,2025-12-22,9,2,28,4.36,4813.19,VIP
C02735,22,1465.40,66.61,2024-12-23,2025-12-17,14,2,7,3.86,1465.40,Regular
C02736,32,2625.06,82.03,2023-08-18,2025-12-05,26,2,8,4.25,2625.06,Regular
C02737,20,1465.34,73.27,2024-11-10,2025-12-14,17,1,4,4.25,1465.34,Regular
C02738,44,3232.08,73.46,2023-07-21,2025-11-20,41,3,16,4.38,3232.08,Regular
C02739,3,157.27,52.42,2025-08-25,2025-10-11,81,0,3,3.67,157.27,Regular
C02740,38,4218.25,111.01,2024-05-01,2025-12-28,3,5,19,4.11,4218.25,Loyal
C02741,3,316.80,105.60,2025-10-26,2025-12-13,18,0,2,4.00,316.80,New
C02742,7,382.38,54.63,2025-05-29,2025-12-04,27,0,1,3.00,382.38,Regular
C02743,22,2110.26,95.92,2025-01-18,2025-11-30,31,0,13,4.54,2110.26,Loyal
C02744,188,20679.75,110.00,2023-03-28,2025-12-19,12,18,109,4.13,20679.75,VIP
C02745,12,912.21,76.02,2024-01-04,2025-12-31,0,0,3,4.33,912.21,New
C02746,53,5431.80,102.49,2024-02-11,2025-12-18,13,4,29,4.31,5431.80,Loyal
C02747,0,0.00,0.00,,,,0,0,,0.00,Regular
C02748,38,4054.73,106.70,2024-05-05,2025-12-21,10,4,26,4.35,4054.73,Loyal
C02749,0,0.00,0.00,,,,0,0,,0.00,New
C02750,40,3531.95,88.30,2023-10-05,2025-12-01,30,2,13,3.92,3531.95,Regular
C02751,13,1227.38,94.41,2025-07-25,2025-12-21,10,0,7,4.43,1227.38,Regular
C02752,16,1325.07,82.82,2024-07-24,2025-12-26,5,0,10,4.80,1325.07,Regular
C02753,18,1206.68,67.04,2024-10-16,2025-11-17,44,0,3,4.67,1206.68,Regular
C02754,21,1536.68,73.18,2023-07-29,2025-10-26,66,0,9,4.44,1536.68,New
C02755,142,16761.54,118.04,2023-07-28,2025-12-14,17,14,91,4.20,16761.54,VIP
C02756,10,865.93,86.59,2024-09-10,2025-11-24,37,0,2,4.50,865.93,New
C02757,147,12872.48,87.57,2023-10-20,2025-12-11,20,8,68,4.24,12872.48,Loyal
C02758,3,135.77,45.26,2025-08-16,2025-11-29,32,0,1,4.00,135.77,Regular
C02759,33,3019.74,91.51,2024-09-07,2025-12-17,14,1,22,4.14,3019.74,Loyal
C02760,16,1148.48,71.78,2024-08-02,2025-11-28,33,1,1,4.00,1148.48,Regular
C02761,46,3694.22,80.31,2023-06-25,2025-11-06,55,3,13,4.46,3694.22,Regular
C02762,10,783.98,78.40,2025-01-12,2025-12-26,5,0,2,3.50,783.98,Regular
C02763,18,2115.15,117.51,2025-01-12,2025-12-21,10,2,8,4.62,2115.15,Regular
C02764,8,517.98,64.75,2025-03-18,2025-12-30,1,1,1,3.00,517.98,New
C02765,14,1199.72,85.69,2025-04-29,2025-12-06,25,2,11,4.18,1199.72,Loyal
C02766,19,1691.82,89.04,2025-03-13,2025-12-30,1,1,6,4.00,1691.82,Regular
C02767,36,3709.69,103.05,2024-06-12,2025-11-26,35,3,13,4.08,3709.69,Loyal
C02768,56,5028.81,89.80,2023-04-28,2025-12-05,26,0,23,4.22,5028.81,Regular
C02769,70,5544.98,79.21,2023-02-25,2025-12-10,21,6,27,4.30,5544.98,Regular
C02770,2,109.49,54.75,2025-09-12,2025-11-27,34,0,1,5.00,109.49,New
C02771,44,5657.96,128.59,2024-11-27,2025-12-30,1,3,34,4.21,5657.96,VIP
C02772,21,2672.49,127.26,2025-02-26,2025-12-28,3,1,11,4.09,2672.49,Loyal
C02773,34,3028.32,89.07,2024-01-09,2025-12-27,4,1,10,4.30,3028.32,Regular
C02774,1,27.78,27.78,2025-11-26,2025-11-26,35,0,0,,27.78,New
C02775,170,13885.58,81.68,2023-01-03,2025-12-19,12,6,51,4.08,13885.58,Regular
C02776,11,1034.16,94.01,2024-11-24,2025-12-19,12,0,4,4.25,1034.16,Regular
C02777,1,126.95,126.95,2025-12-10,2025-12-10,21,0,0,,126.95,Regular
C02778,2,123.76,61.88,2025-12-18,2025-12-24,7,0,0,,123.76,Regular
C02779,78,6756.91,86.63,2023-06-29,2025-12-28,3,2,31,4.06,6756.91,Regular
C02780,1,32.26,32.26,2025-11-19,2025-11-19,42,0,0,,32.26,Regular
C02781,18,1874.74,104.15,2025-07-15,2025-12-20,11,0,10,4.30,1874.74,VIP
C02782,16,1283.13,80.20,2024-01-02,2025-12-18,13,0,6,4.50,1283.13,New
C02783,30,2935.21,97.84,2024-10-28,2025-12-29,2,6,19,4.42,2935.21,Loyal
C02784,12,651.13,54.26,2025-04-24,2025-12-31,0,0,2,4.50,651.13,Regular
C02785,4,211.45,52.86,2025-11-08,2025-12-30,1,0,2,4.00,211.45,Regular
C02786,12,780.67,65.06,2024-11-27,2025-12-06,25,0,2,4.50,780.67,Regular
C02787,58,4326.55,74.60,2023-04-25,2025-12-05,26,1,23,4.09,4326.55,Regular
C02788,21,1940.61,92.41,2024-02-08,2025-11-01,60,3,6,4.17,1940.61,Regular
C02789,0,0.00,0.00,,,,0,0,,0.00,Regular
C02790,47,5988.67,127.42,2024-06-26,2025-11-28,33,4,28,3.96,5988.67,VIP
C02791,1,39.05,39.05,2025-12-27,2025-12-27,4,0,1,4.00,39.05,Regular
C02792,42,3174.70,75.59,2023-10-31,2025-12-25,6,1,18,4.28,3174.70,Regular
C02793,42,3736.42,88.96,2023-08-18,2025-12-30,1,3,23,4.13,3736.42,Regular
C02794,14,1120.63,80.05,2023-12-19,2025-05-12,233,1,5,4.20,1120.63,New
C02795,11,968.21,88.02,2024-11-14,2025-10-24,68,1,4,4.50,968.21,Regular
C02796,9,474.41,52.71,2025-01-23,2025-12-10,21,1,1,5.00,474.41,Regular
C02797,6,415.57,69.26,2025-03-12,2025-09-16,106,0,0,,415.57,New
C02798,1,107.28,107.28,2025-11-19,2025-11-19,42,0,0,,107.28,New
C02799,0,0.00,0.00,,,,0,0,,0.00,New
C02800,2,137.13,68.56,2025-11-12,2025-11-28,33,0,2,4.00,137.13,Regular
C02801,116,13033.76,112.36,2023-10-02,2025-12-13,18,10,74,4.27,13033.76,VIP
C02802,25,2534.43,101.38,2024-08-01,2025-11-27,34,0,12,4.08,2534.43,Regular
C02803,127,12067.11,95.02,2023-10-02,2025-12-26,5,7,73,4.25,12067.11,Loyal
C02804,32,2434.74,76.09,2024-09-21,2025-11-29,32,2,8,3.88,2434.74,Loyal
C02805,0,0.00,0.00,,,,0,0,,0.00,New
C02806,0,0.00,0.00,,,,0,0,,0.00,Regular
C02807,233,22909.25,98.32,2023-01-11,2025-12-27,4,20,129,4.30,22909.25,Loyal
C02808,21,2282.40,108.69,2025-06-18,2025-12-30,1,1,11,3.91,2282.40,Loyal
C02809,22,1606.05,73.00,2023-07-16,2025-12-21,10,1,5,4.40,1606.05,New
C02810,0,0.00,0.00,,,,0,0,,0.00,Regular
C02811,10,853.17,85.32,2025-05-07,2025-12-19,12,0,2,5.00,853.17,Regular
C02812,0,0.00,0.00,,,,0,0,,0.00,Regular
C02813,19,1590.05,83.69,2025-03-16,2025-12-30,1,0,6,4.33,1590.05,Loyal
C02814,20,2384.08,119.20,2025-03-25,2025-12-19,12,1,8,4.38,2384.08,Loyal
C02815,4,218.43,54.61,2025-12-13,2025-12-24,7,0,2,4.50,218.43,Loyal
C02816,7,426.17,60.88,2025-05-17,2025-12-25,6,0,0,,426.17,New
C02817,14,1094.85,78.20,2024-08-23,2025-12-29,2,1,4,4.25,1094.85,Regular
C02818,86,7022.24,81.65,2023-05-26,2025-12-17,14,4,34,4.18,7022.24,Regular
C02819,1,143.26,143.26,2025-12-29,2025-12-29,2,0,1,3.00,143.26,Regular
C02820,0,0.00,0.00,,,,0,0,,0.00,New
C02821,20,1726.12,86.31,2023-06-18,2025-12-04,27,0,6,4.00,1726.12,New
C02822,7,767.04,109.58,2025-07-26,2025-11-28,33,2,2,4.00,767.04,Regular
C02823,23,1620.43,70.45,2024-05-07,2025-11-11,50,0,9,4.00,1620.43,New
C02824,16,1495.57,93.47,2023-08-24,2025-11-13,48,0,5,4.40,1495.57,New
C02825,4,204.34,51.08,2025-06-26,2025-12-25,6,0,1,3.00,204.34,New
C02826,19,1611.87,84.84,2024-05-12,2025-11-08,53,1,15,4.00,1611.87,Regular
C02827,17,1364.84,80.28,2024-12-16,2025-12-18,13,2,3,4.00,1364.84,Regular
C02828,33,2216.08,67.15,2024-09-19,2025-12-09,22,2,12,4.50,2216.08,Regular
C02829,7,733.63,104.80,2025-08-01,2025-12-16,15,0,3,5.00,733.63,Regular
C02830,1,180.78,180.78,2025-12-03,2025-12-03,28,0,0,,180.78,Regular
C02831,15,1215.04,81.00,2023-11-15,2025-12-17,14,2,5,3.80,1215.04,New
C02832,22,1942.67,88.30,2024-03-26,2025-12-04,27,0,5,4.40,1942.67,Regular
C02833,7,585.87,83.70,2025-03-02,2025-11-26,35,1,3,4.00,585.87,Regular
C02834,17,1547.96,91.06,2024-11-14,2025-11-24,37,1,5,4.20,1547.96,Regular
C02835,3,256.21,85.40,2025-12-08,2025-12-19,12,0,2,5.00,256.21,Regular
C02836,15,997.71,66.51,2023-07-14,2025-11-03,58,0,1,4.00,997.71,New
C02837,5,255.05,51.01,2025-10-23,2025-12-06,25,0,2,5.00,255.05,Regular
C02838,64,5080.65,79.39,2023-04-07,2025-12-24,7,6,24,4.33,5080.65,Regular
C02839,76,7118.76,93.67,2024-02-26,2025-12-08,23,7,43,4.47,7118.76,Loyal
C02840,0,0.00,0.00,,,,0,0,,0.00,VIP
C02841,2,120.04,60.02,2025-07-30,2025-08-25,128,0,0,,120.04,New
C02842,3,178.83,59.61,2025-10-30,2025-12-28,3,0,2,3.50,178.83,Regular
C02843,12,1367.26,113.94,2024-12-06,2025-11-29,32,4,4,3.50,1367.26,Regular
C02844,43,3597.14,83.65,2023-10-05,2025-12-26,5,0,12,4.25,3597.14,Regular
C02845,39,3237.97,83.02,2023-11-04,2025-12-19,12,2,16,4.25,3237.97,Regular
C02846,7,609.91,87.13,2025-10-25,2025-12-27,4,2,5,4.40,609.91,Loyal
C02847,47,3809.47,81.05,2023-07-06,2025-12-08,23,4,14,4.00,3809.47,Regular
C02848,31,3687.32,118.95,2024-07-27,2025-12-10,21,2,16,4.12,3687.32,Loyal
C02849,11,803.40,73.04,2025-03-19,2025-12-22,9,0,3,4.00,803.40,New
C02850,73,6646.04,91.04,2023-11-02,2025-12-11,20,3,33,4.24,6646.04,Loyal
C02851,6,641.11,106.85,2025-07-05,2025-12-29,2,0,1,4.00,641.11,Regular
C02852,7,500.92,71.56,2025-07-30,2025-12-10,21,0,4,4.75,500.92,Regular
C02853,3,231.29,77.10,2025-10-22,2025-11-15,46,0,0,,231.29,Regular
C02854,3,415.15,138.38,2025-03-17,2025-08-04,149,0,1,4.00,415.15,New
C02855,11,814.16,74.01,2024-11-23,2025-12-21,10,0,4,4.25,814.16,New
C02856,10,845.05,84.50,2024-09-29,2025-11-28,33,1,3,4.33,845.05,Regular
C02857,4,339.20,84.80,2025-08-07,2025-11-25,36,0,3,4.00,339.20,Regular
C02858,7,664.32,94.90,2025-06-03,2025-12-08,23,0,1,4.00,664.32,Regular
C02859,4,235.60,58.90,2025-04-10,2025-12-17,14,0,1,4.00,235.60,New
C02860,19,2354.26,123.91,2025-08-09,2025-12-31,0,0,9,3.78,2354.26,VIP
C02861,78,8712.86,111.70,2024-03-17,2025-12-20,11,7,40,4.28,8712.86,VIP
C02862,9,639.27,71.03,2025-08-19,2025-12-11,20,0,2,3.50,639.27,Regular
C02863,9,970.05,107.78,2024-12-11,2025-10-11,81,1,5,4.80,970.05,Regular
C02864,28,2538.34,90.66,2023-12-18,2025-12-18,13,0,10,4.40,2538.34,New
C02865,3,321.97,107.32,2025-11-20,2025-12-21,10,0,2,3.50,321.97,Regular
C02866,10,645.03,64.50,2025-07-05,2025-12-19,12,0,1,4.00,645.03,Regular
C02867,6,296.91,49.49,2025-09-21,2025-12-10,21,1,3,4.67,296.91,Regular
C02868,8,693.97,86.75,2025-05-08,2025-09-20,102,0,5,3.80,693.97,Regular
C02869,3,227.87,75.96,2025-10-17,2025-12-12,19,0,0,,227.87,New
C02870,14,1539.72,109.98,2025-03-11,2025-12-30,1,1,6,4.83,1539.72,Regular
C02871,127,9514.83,74.92,2023-02-05,2025-11-27,34,5,39,4.23,9514.83,Regular
C02872,9,1061.96,118.00,2025-08-16,2025-12-31,0,0,5,4.60,1061.96,Loyal
C02873,3,139.76,46.59,2025-11-28,2025-11-30,31,0,1,5.00,139.76,New
C02874,58,4545.28,78.37,2023-06-09,2025-11-23,38,2,18,4.17,4545.28,Regular
C02875,4,326.07,81.52,2025-05-27,2025-12-11,20,1,3,4.33,326.07,Regular
C02876,4,366.91,91.73,2025-10-11,2025-12-19,12,0,2,3.50,366.91,Loyal
C02877,73,6959.73,95.34,2024-05-31,2025-12-28,3,3,45,4.09,6959.73,Loyal
C02878,14,1089.96,77.85,2025-01-14,2025-12-07,24,0,4,4.25,1089.96,Regular
C02879,51,3710.59,72.76,2023-04-07,2025-07-06,178,3,17,4.35,3710.59,Regular
C02880,15,1231.94,82.13,2025-01-11,2025-12-18,13,1,6,4.17,1231.94,Regular
C02881,17,1898.98,111.70,2025-04-30,2025-12-25,6,1,11,4.18,1898.98,VIP
C02882,20,1343.28,67.16,2024-07-04,2025-12-18,13,0,6,4.00,1343.28,Regular
C02883,1,107.28,107.28,2025-12-26,2025-12-26,5,0,0,,107.28,Regular
C02884,0,0.00,0.00,,,,0,0,,0.00,New
C02885,55,6725.02,122.27,2024-12-14,2025-12-26,5,4,40,4.33,6725.02,VIP
C02886,42,3564.38,84.87,2023-11-21,2025-12-02,29,0,13,4.08,3564.38,Regular
C02887,53,3781.51,71.35,2023-04-16,2025-11-26,35,2,13,4.23,3781.51,Regular
C02888,63,8108.03,128.70,2024-01-04,2025-12-19,12,5,36,4.33,8108.03,VIP
C02889,3,256.35,85.45,2025-11-01,2025-11-24,37,0,1,5.00,256.35,New
C02890,398,45820.72,115.13,2023-02-06,2025-12-24,7,29,232,4.28,45820.72,VIP
C02891,29,2440.76,84.16,2023-10-06,2025-11-28,33,2,13,4.31,2440.76,Regular
C02892,15,1075.24,71.68,2025-09-28,2025-12-30,1,2,5,4.20,1075.24,Loyal
C02893,0,0.00,0.00,,,,0,0,,0.00,Loyal
C02894,38,2438.84,64.18,2023-12-19,2025-12-29,2,1,14,4.21,2438.84,Regular
C02895,12,1162.22,96.85,2024-11-19,2025-12-26,5,3,4,4.00,1162.22,Regular
C02896,11,940.57,85.51,2025-05-28,2025-12-19,12,0,1,4.00,940.57,Regular
C02897,61,6244.05,102.36,2024-01-03,2025-12-24,7,8,31,4.26,6244.05,Loyal
C02898,8,785.27,98.16,2025-08-25,2025-12-14,17,0,4,4.50,785.27,Regular
C02899,97,11874.72,122.42,2023-11-14,2025-12-14,17,6,67,4.31,11874.72,VIP
C02900,4,634.08,158.52,2025-11-02,2025-12-08,23,1,3,4.33,634.08,Loyal
C02901,42,3313.21,78.89,2023-06-10,2025-12-26,5,4,14,3.86,3313.21,Regular
C02902,3,218.38,72.79,2025-03-17,2025-12-10,21,0,0,,218.38,New
C02903,29,3540.17,122.07,2024-12-27,2025-11-26,35,3,21,4.33,3540.17,VIP
C02904,26,2651.30,101.97,2025-01-24,2025-12-28,3,1,12,4.25,2651.30,Loyal
C02905,0,0.00,0.00,,,,0,0,,0.00,Regular
C02906,2,60.07,30.03,2025-11-03,2025-11-27,34,0,2,4.00,60.07,Regular
C02907,0,0.00,0.00,,,,0,0,,0.00,Regular
C02908,37,2635.93,71.24,2023-11-04,2025-12-20,11,1,9,4.22,2635.93,Regular
C02909,42,5382.37,128.15,2024-06-27,2025-12-27,4,5,27,4.26,5382.37,VIP
C02910,14,1150.74,82.20,2024-12-09,2025-12-24,7,2,3,4.00,1150.74,Regular
C02911,0,0.00,0.00,,,,0,0,,0.00,Regular
C02912,40,3024.31,75.61,2023-01-08,2025-04-06,269,1,10,4.20,3024.31,New
C02913,61,4949.53,81.14,2023-04-21,2025-12-22,9,4,18,4.17,4949.53,Regular
C02914,126,10632.85,84.39,2023-01-10,2025-11-11,50,9,38,4.37,10632.85,Regular
C02915,0,0.00,0.00,,,,0,0,,0.00,Regular
C02916,26,2369.60,91.14,2025-01-03,2025-12-15,16,0,9,4.22,2369.60,Regular
C02917,19,1358.23,71.49,2024-06-26,2025-12-26,5,2,2,5.00,1358.23,Regular
C02918,0,0.00,0.00,,,,0,0,,0.00,VIP
C02919,85,9469.89,111.41,2024-01-20,2025-12-30,1,7,45,4.24,9469.89,VIP
C02920,19,1549.92,81.57,2024-11-24,2025-12-14,17,0,12,4.33,1549.92,Regular
C02921,0,0.00,0.00,,,,0,0,,0.00,Regular
C02922,141,16544.82,117.34,2023-07-31,2025-12-07,24,10,68,4.37,16544.82,VIP
C02923,10,947.54,94.75,2024-08-31,2025-12-09,22,0,5,4.60,947.54,New
C02924,68,5428.90,79.84,2023-03-02,2025-12-11,20,4,21,4.33,5428.90,Regular
C02925,93,12089.39,129.99,2024-07-31,2025-12-28,3,11,58,4.22,12089.39,VIP
C02926,10,871.23,87.12,2024-04-02,2025-12-04,27,0,3,4.00,871.23,New
C02927,3,177.73,59.24,2025-12-09,2025-12-18,13,0,2,4.50,177.73,Loyal
C02928,13,773.12,59.47,2024-09-06,2025-12-09,22,0,4,4.25,773.12,Regular
C02929,108,9787.94,90.63,2023-04-26,2025-12-05,26,11,48,4.33,9787.94,Loyal
C02930,100,11735.48,117.35,2023-12-15,2025-12-26,5,9,58,4.12,11735.48,VIP
C02931,139,14543.38,104.63,2023-09-22,2025-12-31,0,9,82,4.38,14543.38,Loyal
C02932,24,2291.54,95.48,2025-04-08,2025-12-13,18,0,17,3.94,2291.54,Loyal
C02933,2,265.66,132.83,2025-10-13,2025-11-13,48,1,1,4.00,265.66,Regular
C02934,43,3542.07,82.37,2023-08-17,2025-11-24,37,2,17,4.29,3542.07,Regular
C02935,21,1742.92,83.00,2024-07-14,2025-12-27,4,2,6,4.50,1742.92,Regular
C02936,6,520.81,86.80,2025-04-26,2025-11-23,38,0,0,,520.81,Regular
C02937,41,2874.22,70.10,2023-11-05,2025-12-18,13,0,10,4.50,2874.22,Regular
C02938,16,1257.33,78.58,2024-11-11,2025-12-21,10,1,5,4.60,1257.33,Regular
C02939,26,1803.79,69.38,2024-11-24,2025-12-30,1,1,5,4.40,1803.79,Regular
C02940,14,1258.82,89.92,2025-03-27,2025-12-08,23,1,4,4.25,1258.82,Regular
C02941,42,3474.17,82.72,2023-08-17,2025-12-26,5,2,9,4.33,3474.17,Regular
C02942,9,695.78,77.31,2024-05-27,2025-11-29,32,1,5,4.00,695.78,New
C02943,181,21237.88,117.34,2023-04-26,2025-12-26,5,15,103,4.33,21237.88,VIP
C02944,16,1347.96,84.25,2025-03-06,2025-12-26,5,2,7,4.14,1347.96,Regular
C02945,41,5498.58,134.11,2024-09-21,2025-12-27,4,0,40,4.30,5498.58,VIP
C02946,48,4744.21,98.84,2024-10-25,2025-12-30,1,2,25,4.20,4744.21,Loyal
C02947,17,1594.12,93.77,2024-08-09,2025-11-27,34,0,5,4.00,1594.12,Regular
C02948,189,20121.56,106.46,2023-10-09,2025-12-20,11,17,112,4.20,20121.56,VIP
C02949,0,0.00,0.00,,,,0,0,,0.00,Regular
C02950,3,163.06,54.35,2025-06-13,2025-11-29,32,0,1,3.00,163.06,Regular
C02951,12,785.38,65.45,2024-10-16,2025-12-04,27,0,3,4.00,785.38,Regular
C02952,107,10716.99,100.16,2023-04-16,2025-12-06,25,5,40,4.28,10716.99,Loyal
C02953,37,4124.88,111.48,2024-10-02,2025-12-20,11,2,28,4.36,4124.88,Loyal
C02954,0,0.00,0.00,,,,0,0,,0.00,Regular
C02955,1,38.05,38.05,2025-12-24,2025-12-24,7,0,0,,38.05,Regular
C02956,2,103.38,51.69,2025-07-18,2025-07-24,160,0,0,,103.38,Regular
C02957,44,4104.22,93.28,2024-05-11,2025-12-18,13,2,13,4.31,4104.22,Regular
C02958,443,51722.76,116.76,2023-02-12,2025-12-30,1,27,252,4.19,51722.76,VIP
C02959,3,243.57,81.19,2025-08-22,2025-10-04,88,0,1,3.00,243.57,Regular
C02960,35,3764.06,107.54,2024-03-26,2025-10-14,78,2,17,4.00,3764.06,Loyal
C02961,3,315.82,105.27,2025-11-13,2025-12-24,7,0,3,4.00,315.82,Regular
C02962,42,3821.79,90.99,2023-08-05,2025-12-18,13,3,17,4.18,3821.79,Regular
C02963,24,2013.98,83.92,2024-08-18,2025-11-28,33,3,13,4.31,2013.98,Regular
C02964,13,1233.36,94.87,2024-12-04,2025-12-28,3,3,5,4.60,1233.36,Regular
C02965,23,1770.58,76.98,2024-08-06,2025-12-15,16,3,9,4.22,1770.58,Regular
C02966,173,20854.26,120.54,2023-08-09,2025-12-21,10,14,116,4.32,20854.26,VIP
C02967,14,1504.82,107.49,2025-08-26,2025-12-24,7,2,8,4.62,1504.82,VIP
C02968,3,318.67,106.22,2025-11-21,2025-11-25,36,0,2,4.00,318.67,Regular
C02969,0,0.00,0.00,,,,0,0,,0.00,New
C02970,39,3298.19,84.57,2024-07-23,2025-12-15,16,2,17,4.24,3298.19,Loyal
C02971,21,1630.00,77.62,2023-08-26,2025-12-29,2,0,7,4.14,1630.00,New
C02972,84,9250.48,110.12,2023-07-04,2025-12-12,19,3,39,4.13,9250.48,Loyal
C02973,63,5029.11,79.83,2023-11-19,2025-12-19,12,3,22,4.05,5029.11,Regular
C02974,43,3687.76,85.76,2023-09-28,2025-11-28,33,1,13,4.31,3687.76,Regular
C02975,9,824.80,91.64,2025-05-28,2025-12-05,26,0,1,5.00,824.80,Regular
C02976,115,11723.96,101.95,2023-04-15,2025-12-16,15,7,62,4.21,11723.96,Loyal
C02977,44,4864.87,110.57,2024-11-28,2025-12-30,1,1,29,4.38,4864.87,VIP
C02978,104,9186.13,88.33,2023-04-23,2025-11-17,44,3,39,4.44,9186.13,Regular
C02979,80,6126.08,76.58,2023-03-18,2025-12-21,10,5,28,3.93,6126.08,Regular
C02980,0,0.00,0.00,,,,0,0,,0.00,Regular
C02981,967,111965.66,115.79,2023-01-02,2025-12-27,4,69,542,4.29,111965.66,VIP
C02982,0,0.00,0.00,,,,0,0,,0.00,New
C02983,0,0.00,0.00,,,,0,0,,0.00,Regular
C02984,17,951.99,56.00,2024-11-28,2025-12-06,25,2,6,4.17,951.99,Regular
C02985,41,3251.15,79.30,2024-06-06,2025-12-26,5,1,21,4.29,3251.15,Loyal
C02986,0,0.00,0.00,,,,0,0,,0.00,New
C02987,0,0.00,0.00,,,,0,0,,0.00,Regular
C02988,1,70.64,70.64,2025-09-03,2025-09-03,119,1,0,,70.64,New
C02989,17,1324.17,77.89,2025-05-30,2025-12-14,17,0,6,3.83,1324.17,Regular
C02990,17,1438.54,84.62,2024-03-29,2025-07-21,163,0,6,4.17,1438.54,New
C02991,84,6901.53,82.16,2023-05-20,2025-12-30,1,4,27,4.33,6901.53,Regular
C02992,2,70.69,35.34,2025-11-28,2025-12-18,13,0,1,4.00,70.69,New
C02993,37,2879.94,77.84,2024-07-08,2025-12-27,4,2,8,4.38,2879.94,Regular
C02994,27,2772.54,102.69,2024-03-21,2025-07-19,165,1,15,4.20,2772.54,Regular
C02995,79,8063.85,102.07,2023-07-05,2025-12-29,2,4,35,4.06,8063.85,Loyal
C02996,13,1347.15,103.63,2025-09-03,2025-12-18,13,0,3,3.67,1347.15,VIP
C02997,1,77.55,77.55,2025-12-25,2025-12-25,6,0,0,,77.55,New
C02998,117,11974.78,102.35,2023-11-17,2025-12-19,12,8,70,4.23,11974.78,Loyal
C02999,36,4701.70,130.60,2024-11-02,2025-12-15,16,3,28,4.39,4701.70,VIP
C03000,0,0.00,0.00,,,,0,0,,0.00,Regular
C03001,1,107.28,107.28,2025-06-04,2025-06-04,210,0,0,,107.28,New
C03002,81,7297.67,90.09,2023-03-11,2025-11-07,54,4,31,4.32,7297.67,Regular
C03003,0,0.00,0.00,,,,0,0,,0.00,Loyal
C03004,36,3210.98,89.19,2024-05-27,2025-11-25,36,3,11,4.36,3210.98,Regular
C03005,0,0.00,0.00,,,,0,0,,0.00,Regular
C03006,27,2817.28,104.34,2025-04-25,2025-12-30,1,1,18,4.33,2817.28,VIP
C03007,1,71.57,71.57,2025-11-04,2025-11-04,57,0,1,4.00,71.57,Regular
C03008,184,21157.99,114.99,2023-03-26,2025-12-11,20,21,123,4.28,21157.99,VIP
C03009,0,0.00,0.00,,,,0,0,,0.00,New
C03010,14,1204.53,86.04,2025-02-27,2025-11-26,35,0,5,4.00,1204.53,Regular
C03011,20,1908.74,95.44,2025-01-21,2025-12-28,3,1,10,4.40,1908.74,Loyal
C03012,0,0.00,0.00,,,,0,0,,0.00,VIP
C03013,4,295.06,73.77,2025-08-29,2025-12-12,19,0,3,4.00,295.06,Regular
C03014,3,257.52,85.84,2025-10-16,2025-12-27,4,0,0,,257.52,Regular
C03015,75,8533.04,113.77,2023-12-14,2025-12-11,20,7,47,4.28,8533.04,VIP
