return_id,order_id,product_id,return_date,return_reason
R0005115,O0091689,P0252,2025-01-01,wrong product
R0005116,O0091737,P0116,2024-12-24,late delivery
R0005117,O0091745,P0253,2025-01-23,allergic reaction
R0005118,O0091766,P0253,2025-01-07,late delivery
R0005119,O0091776,P0231,2025-01-26,late delivery
R0005120,O0091777,P0026,2025-01-22,late delivery
R0005121,O0091779,P0287,2025-01-14,allergic reaction
R0005122,O0091785,P0015,2024-12-24,changed mind
R0005123,O0091810,P0208,2024-12-27,wrong product
R0005124,O0091830,P0198,2025-01-03,changed mind
R0005125,O0091849,P0208,2025-01-13,late delivery
R0005126,O0091860,P0133,2025-01-13,damaged item
R0005127,O0091866,P0242,2025-01-23,damaged item
R0005128,O0091908,P0253,2024-12-27,allergic reaction
R0005129,O0091934,P0227,2025-01-06,changed mind
R0005130,O0091941,P0258,2025-01-09,damaged item
R0005131,O0091943,P0015,2025-01-03,wrong product
R0005132,O0091948,P0153,2025-01-08,changed mind
R0005133,O0091978,P0049,2025-01-13,wrong product
R0005134,O0091981,P0261,2024-12-22,damaged item
R0005135,O0091981,P0227,2025-01-04,damaged item
R0005136,O0092000,P0185,2024-12-25,changed mind
R0005137,O0092010,P0179,2025-01-23,changed mind
R0005138,O0092012,P0015,2025-01-06,late delivery
R0005139,O0092019,P0015,2024-12-29,allergic reaction
R0005140,O0092035,P0234,2025-01-10,allergic reaction
R0005141,O0092043,P0253,2025-01-23,changed mind
R0005142,O0092048,P0049,2024-12-25,late delivery
R0005143,O0092084,P0027,2025-01-15,allergic reaction
R0005144,O0092114,P0085,2024-12-26,wrong product
R0005145,O0092126,P0208,2025-01-12,late delivery
R0005146,O0092151,P0153,2024-12-29,changed mind
R0005147,O0092166,P0003,2025-01-19,damaged item
R0005148,O0092182,P0015,2025-01-04,allergic reaction
R0005149,O0092233,P0005,2025-01-03,allergic reaction
R0005150,O0092234,P0250,2024-12-29,wrong product
R0005151,O0092250,P0179,2025-01-06,damaged item
R0005152,O0092280,P0060,2025-01-07,damaged item
R0005153,O0092286,P0253,2025-01-06,late delivery
R0005154,O0092287,P0179,2025-01-14,changed mind
R0005155,O0092289,P0252,2025-01-06,allergic reaction
R0005156,O0092297,P0253,2025-01-14,late delivery
R0005157,O0092311,P0258,2025-01-21,changed mind
R0005158,O0092312,P0179,2025-01-11,late delivery
R0005159,O0092314,P0059,2025-01-19,changed mind
R0005160,O0092353,P0049,2025-01-23,damaged item
R0005161,O0092379,P0252,2025-01-21,changed mind
R0005162,O0092397,P0233,2025-01-08,allergic reaction
R0005163,O0092420,P0179,2025-01-15,allergic reaction
R0005164,O0092477,P0274,2025-01-13,allergic reaction
R0005165,O0092488,P0003,2025-01-01,changed mind
R0005166,O0092505,P0233,2025-01-27,late delivery
R0005167,O0092506,P0179,2025-01-14,wrong product
R0005168,O0092516,P0117,2025-01-19,damaged item
R0005169,O0092532,P0020,2025-01-01,wrong product
R0005170,O0092547,P0059,2025-01-16,changed mind
R0005171,O0092555,P0125,2025-01-15,damaged item
R0005172,O0092565,P0020,2025-01-19,damaged item
R0005173,O0092574,P0233,2025-01-04,late delivery
R0005174,O0092604,P0208,2025-01-10,allergic reaction
R0005175,O0092620,P0020,2025-01-04,late delivery
R0005176,O0092629,P0049,2025-01-17,allergic reaction
R0005177,O0092629,P0179,2025-01-28,damaged item
R0005178,O0092657,P0020,2025-01-24,late delivery
R0005179,O0092658,P0258,2025-01-01,changed mind
R0005180,O0092674,P0258,2025-01-02,allergic reaction
R0005181,O0092674,P0227,2025-01-11,wrong product
R0005182,O0092681,P0125,2025-01-23,changed mind
R0005183,O0092711,P0286,2025-01-18,allergic reaction
R0005184,O0092716,P0038,2025-01-26,changed mind
R0005185,O0092753,P0049,2025-01-08,allergic reaction
R0005186,O0092779,P0049,2025-01-03,changed mind
R0005187,O0092780,P0267,2025-01-01,damaged item
R0005188,O0092789,P0179,2024-12-30,allergic reaction
R0005189,O0092795,P0059,2025-01-03,damaged item
R0005190,O0092819,P0027,2025-01-14,wrong product
R0005191,O0092836,P0049,2025-01-02,changed mind
R0005192,O0092869,P0038,2025-01-18,changed mind
R0005193,O0092874,P0015,2025-01-19,late delivery
R0005194,O0092899,P0273,2025-01-17,changed mind
R0005195,O0092900,P0274,2025-01-10,wrong product
R0005196,O0092913,P0179,2024-12-29,changed mind
R0005197,O0092926,P0253,2024-12-30,changed mind
R0005198,O0092928,P0258,2025-01-27,allergic reaction
R0005199,O0092932,P0027,2025-01-21,changed mind
R0005200,O0092947,P0125,2025-01-31,wrong product
R0005201,O0092958,P0125,2025-01-05,changed mind
R0005202,O0092963,P0021,2025-01-05,changed mind
R0005203,O0092990,P0059,2025-01-13,allergic reaction
R0005204,O0093035,P0179,2025-01-08,changed mind
R0005205,O0093045,P0252,2025-01-26,changed mind
R0005206,O0093124,P0015,2025-01-12,changed mind
R0005207,O0093145,P0027,2025-01-16,damaged item
R0005208,O0093194,P0124,2025-01-30,late delivery
R0005209,O0093194,P0090,2025-01-23,changed mind
R0005210,O0093194,P0258,2025-01-11,changed mind
R0005211,O0093196,P0001,2025-01-27,damaged item
R0005212,O0093206,P0059,2025-01-11,wrong product
R0005213,O0093210,P0208,2025-01-04,damaged item
R0005214,O0093221,P0005,2025-01-01,wrong product
R0005215,O0093226,P0267,2025-01-31,damaged item
R0005216,O0093241,P0118,2025-01-20,changed mind
R0005217,O0093258,P0020,2025-01-02,damaged item
R0005218,O0093268,P0015,2025-02-01,changed mind
R0005219,O0093278,P0253,2025-01-04,damaged item
R0005220,O0093312,P0256,2025-01-30,late delivery
R0005221,O0093328,P0253,2025-01-28,allergic reaction
R0005222,O0093356,P0049,2025-01-13,allergic reaction
R0005223,O0093366,P0027,2025-01-31,damaged item
R0005224,O0093369,P0125,2025-01-23,changed mind
R0005225,O0093370,P0132,2025-01-04,allergic reaction
R0005226,O0093380,P0258,2025-02-03,late delivery
R0005227,O0093402,P0059,2025-01-31,late delivery
R0005228,O0093423,P0252,2024-12-29,changed mind
R0005229,O0093471,P0179,2025-01-16,wrong product
R0005230,O0093480,P0274,2025-01-06,wrong product
R0005231,O0093485,P0122,2025-02-01,damaged item
R0005232,O0093490,P0054,2025-01-11,allergic reaction
R0005233,O0093493,P0054,2025-01-18,allergic reaction
R0005234,O0093508,P0059,2025-01-22,damaged item
R0005235,O0093510,P0253,2025-01-21,changed mind
R0005236,O0093523,P0059,2025-01-19,allergic reaction
R0005237,O0093552,P0059,2025-01-22,changed mind
R0005238,O0093579,P0252,2025-01-30,allergic reaction
R0005239,O0093583,P0253,2025-02-02,damaged item
R0005240,O0093588,P0074,2025-01-19,changed mind
R0005241,O0093626,P0253,2025-01-02,changed mind
R0005242,O0093653,P0020,2025-01-31,changed mind
R0005243,O0093659,P0179,2025-01-20,damaged item
R0005244,O0093663,P0001,2025-02-03,changed mind
R0005245,O0093665,P0179,2025-01-25,wrong product
R0005246,O0093744,P0097,2025-01-28,changed mind
R0005247,O0093768,P0179,2025-01-14,late delivery
R0005248,O0093783,P0027,2025-01-08,changed mind
R0005249,O0093791,P0179,2025-01-13,wrong product
R0005250,O0093820,P0253,2025-01-31,late delivery
R0005251,O0093881,P0132,2025-01-18,late delivery
R0005252,O0093897,P0179,2025-01-10,changed mind
R0005253,O0093913,P0049,2025-02-03,damaged item
R0005254,O0093921,P0179,2025-01-24,changed mind
R0005255,O0093952,P0208,2025-01-31,wrong product
R0005256,O0093959,P0125,2025-02-02,changed mind
R0005257,O0093961,P0267,2025-01-12,changed mind
R0005258,O0093966,P0059,2025-02-01,allergic reaction
R0005259,O0093975,P0297,2025-01-17,changed mind
R0005260,O0093979,P0125,2025-02-02,changed mind
R0005261,O0093994,P0300,2025-02-08,allergic reaction
R0005262,O0094003,P0027,2025-01-21,late delivery
R0005263,O0094012,P0059,2025-02-02,changed mind
R0005264,O0094012,P0003,2025-02-05,changed mind
R0005265,O0094027,P0177,2025-01-21,changed mind
R0005266,O0094027,P0015,2025-02-05,wrong product
R0005267,O0094067,P0179,2025-01-11,damaged item
R0005268,O0094123,P0267,2025-01-15,changed mind
R0005269,O0094149,P0253,2025-01-30,changed mind
R0005270,O0094150,P0253,2025-01-22,changed mind
R0005271,O0094153,P0252,2025-01-24,late delivery
R0005272,O0094159,P0001,2025-01-19,late delivery
R0005273,O0094180,P0003,2025-01-30,allergic reaction
R0005274,O0094193,P0179,2025-01-28,changed mind
R0005275,O0094202,P0049,2025-01-28,allergic reaction
R0005276,O0094221,P0125,2025-01-06,allergic reaction
R0005277,O0094235,P0179,2025-01-06,changed mind
R0005278,O0094244,P0298,2025-01-25,late delivery
R0005279,O0094275,P0227,2025-01-11,changed mind
R0005280,O0094284,P0267,2025-01-06,allergic reaction
R0005281,O0094301,P0038,2025-02-04,damaged item
R0005282,O0094302,P0012,2025-01-06,allergic reaction
R0005283,O0094305,P0286,2025-02-11,allergic reaction
R0005284,O0094363,P0059,2025-01-31,late delivery
R0005285,O0094394,P0253,2025-01-06,allergic reaction
R0005286,O0094407,P0165,2025-01-17,wrong product
R0005287,O0094423,P0125,2025-01-06,changed mind
R0005288,O0094431,P0179,2025-02-02,changed mind
R0005289,O0094446,P0258,2025-01-20,late delivery
R0005290,O0094481,P0252,2025-01-30,changed mind
R0005291,O0094484,P0090,2025-02-03,allergic reaction
R0005292,O0094496,P0286,2025-01-12,allergic reaction
R0005293,O0094497,P0049,2025-01-22,damaged item
R0005294,O0094507,P0253,2025-02-02,damaged item
R0005295,O0094519,P0059,2025-01-15,changed mind
R0005296,O0094540,P0253,2025-02-03,late delivery
R0005297,O0094544,P0049,2025-02-03,late delivery
R0005298,O0094554,P0078,2025-01-19,wrong product
R0005299,O0094556,P0253,2025-01-24,changed mind
R0005300,O0094558,P0179,2025-01-07,allergic reaction
R0005301,O0094570,P0253,2025-01-31,damaged item
R0005302,O0094597,P0015,2025-02-07,changed mind
R0005303,O0094622,P0125,2025-02-12,allergic reaction
R0005304,O0094637,P0060,2025-01-31,changed mind
R0005305,O0094663,P0253,2025-01-22,late delivery
R0005306,O0094706,P0097,2025-01-18,damaged item
R0005307,O0094732,P0059,2025-01-06,changed mind
R0005308,O0094735,P0002,2025-01-15,changed mind
R0005309,O0094739,P0027,2025-01-19,changed mind
R0005310,O0094757,P0179,2025-01-09,changed mind
R0005311,O0094760,P0185,2025-02-07,damaged item
R0005312,O0094767,P0090,2025-01-20,changed mind
R0005313,O0094800,P0003,2025-02-05,changed mind
R0005314,O0094813,P0081,2025-01-13,changed mind
R0005315,O0094821,P0118,2025-02-07,allergic reaction
R0005316,O0094822,P0121,2025-01-27,late delivery
R0005317,O0094823,P0090,2025-01-14,allergic reaction
R0005318,O0094826,P0027,2025-02-10,changed mind
R0005319,O0094855,P0015,2025-01-29,changed mind
R0005320,O0094861,P0054,2025-01-19,changed mind
R0005321,O0094906,P0253,2025-01-29,changed mind
R0005322,O0094909,P0253,2025-01-23,allergic reaction
R0005323,O0094919,P0241,2025-02-10,changed mind
R0005324,O0094931,P0209,2025-02-04,late delivery
R0005325,O0094933,P0202,2025-02-05,wrong product
R0005326,O0094936,P0267,2025-02-08,late delivery
R0005327,O0094942,P0258,2025-02-06,changed mind
R0005328,O0094943,P0179,2025-01-26,wrong product
R0005329,O0094947,P0201,2025-01-28,wrong product
R0005330,O0094948,P0274,2025-01-29,wrong product
R0005331,O0094953,P0208,2025-01-08,late delivery
R0005332,O0094965,P0258,2025-02-12,allergic reaction
R0005333,O0094979,P0165,2025-01-22,damaged item
R0005334,O0094982,P0273,2025-01-16,changed mind
R0005335,O0094986,P0267,2025-02-01,wrong product
R0005336,O0095004,P0253,2025-01-16,changed mind
R0005337,O0095037,P0015,2025-01-19,allergic reaction
R0005338,O0095080,P0267,2025-01-21,wrong product
R0005339,O0095085,P0046,2025-01-20,changed mind
R0005340,O0095086,P0003,2025-01-24,allergic reaction
R0005341,O0095095,P0179,2025-01-19,allergic reaction
R0005342,O0095121,P0239,2025-02-09,allergic reaction
R0005343,O0095140,P0059,2025-01-15,damaged item
R0005344,O0095142,P0042,2025-01-25,allergic reaction
R0005345,O0095170,P0015,2025-01-26,changed mind
R0005346,O0095185,P0179,2025-02-06,damaged item
R0005347,O0095200,P0253,2025-02-04,damaged item
R0005348,O0095200,P0274,2025-01-26,wrong product
R0005349,O0095202,P0059,2025-02-09,changed mind
R0005350,O0095202,P0179,2025-01-22,changed mind
R0005351,O0095210,P0059,2025-01-26,wrong product
R0005352,O0095251,P0059,2025-02-10,wrong product
R0005353,O0095267,P0110,2025-01-12,damaged item
R0005354,O0095278,P0059,2025-01-18,allergic reaction
R0005355,O0095335,P0179,2025-02-08,allergic reaction
R0005356,O0095377,P0269,2025-01-23,changed mind
R0005357,O0095384,P0049,2025-01-30,wrong product
R0005358,O0095411,P0002,2025-01-17,damaged item
R0005359,O0095413,P0258,2025-01-23,changed mind
R0005360,O0095424,P0052,2025-02-05,allergic reaction
R0005361,O0095447,P0005,2025-02-02,changed mind
R0005362,O0095458,P0032,2025-01-17,late delivery
R0005363,O0095474,P0020,2025-01-22,late delivery
R0005364,O0095501,P0300,2025-02-05,changed mind
R0005365,O0095522,P0041,2025-01-16,allergic reaction
R0005366,O0095534,P0300,2025-02-17,allergic reaction
R0005367,O0095540,P0177,2025-01-29,allergic reaction
R0005368,O0095548,P0118,2025-02-05,allergic reaction
R0005369,O0095568,P0060,2025-02-02,allergic reaction
R0005370,O0095587,P0125,2025-01-22,wrong product
R0005371,O0095605,P0233,2025-01-25,wrong product
R0005372,O0095633,P0125,2025-01-28,late delivery
R0005373,O0095634,P0125,2025-02-07,changed mind
R0005374,O0095636,P0267,2025-01-23,changed mind
R0005375,O0095681,P0286,2025-01-25,changed mind
R0005376,O0095693,P0125,2025-01-19,changed mind
R0005377,O0095723,P0059,2025-01-30,allergic reaction
R0005378,O0095752,P0161,2025-01-31,wrong product
R0005379,O0095752,P0267,2025-02-07,changed mind
R0005380,O0095761,P0020,2025-02-17,late delivery
R0005381,O0095778,P0118,2025-02-15,changed mind
R0005382,O0095779,P0116,2025-01-27,damaged item
R0005383,O0095787,P0057,2025-01-25,changed mind
R0005384,O0095819,P0179,2025-01-28,changed mind
R0005385,O0095850,P0253,2025-01-16,late delivery
R0005386,O0095859,P0020,2025-01-23,changed mind
R0005387,O0095883,P0267,2025-01-16,changed mind
R0005388,O0095913,P0253,2025-01-30,changed mind
R0005389,O0095960,P0132,2025-02-09,changed mind
R0005390,O0095986,P0253,2025-01-20,wrong product
R0005391,O0095996,P0015,2025-01-21,allergic reaction
R0005392,O0096005,P0252,2025-01-27,changed mind
R0005393,O0096012,P0125,2025-02-15,allergic reaction
R0005394,O0096040,P0292,2025-01-24,changed mind
R0005395,O0096057,P0027,2025-01-24,changed mind
R0005396,O0096061,P0252,2025-01-19,damaged item
R0005397,O0096080,P0027,2025-02-01,allergic reaction
R0005398,O0096083,P0179,2025-02-05,wrong product
R0005399,O0096120,P0003,2025-02-03,changed mind
R0005400,O0096150,P0253,2025-02-19,wrong product
R0005401,O0096161,P0020,2025-02-07,wrong product
R0005402,O0096176,P0038,2025-02-10,changed mind
R0005403,O0096179,P0180,2025-02-01,changed mind
R0005404,O0096185,P0015,2025-02-04,damaged item
R0005405,O0096207,P0059,2025-02-13,wrong product
R0005406,O0096228,P0176,2025-02-09,allergic reaction
R0005407,O0096228,P0020,2025-01-20,late delivery
R0005408,O0096229,P0153,2025-01-26,wrong product
R0005409,O0096248,P0274,2025-01-30,changed mind
R0005410,O0096254,P0078,2025-01-18,changed mind
R0005411,O0096266,P0001,2025-02-12,changed mind
R0005412,O0096268,P0132,2025-02-11,damaged item
R0005413,O0096306,P0122,2025-02-15,changed mind
R0005414,O0096312,P0059,2025-02-16,changed mind
R0005415,O0096319,P0020,2025-01-22,damaged item
R0005416,O0096337,P0209,2025-02-10,changed mind
R0005417,O0096376,P0059,2025-02-11,changed mind
R0005418,O0096398,P0298,2025-01-23,late delivery
R0005419,O0096408,P0027,2025-02-19,changed mind
R0005420,O0096418,P0074,2025-01-31,changed mind
R0005421,O0096491,P0185,2025-01-31,allergic reaction
R0005422,O0096500,P0274,2025-02-15,late delivery
R0005423,O0096534,P0015,2025-01-23,changed mind
R0005424,O0096542,P0179,2025-02-08,changed mind
R0005425,O0096552,P0253,2025-02-06,late delivery
R0005426,O0096554,P0296,2025-02-17,damaged item
R0005427,O0096583,P0179,2025-01-26,wrong product
R0005428,O0096599,P0233,2025-01-20,allergic reaction
R0005429,O0096621,P0059,2025-02-02,allergic reaction
R0005430,O0096633,P0153,2025-02-16,allergic reaction
R0005431,O0096642,P0253,2025-02-22,allergic reaction
R0005432,O0096652,P0253,2025-02-07,changed mind
R0005433,O0096679,P0179,2025-01-27,damaged item
R0005434,O0096710,P0020,2025-02-10,changed mind
R0005435,O0096714,P0179,2025-02-10,late delivery
R0005436,O0096724,P0059,2025-01-31,late delivery
R0005437,O0096729,P0124,2025-01-30,allergic reaction
R0005438,O0096737,P0293,2025-02-01,damaged item
R0005439,O0096784,P0049,2025-01-29,late delivery
R0005440,O0096805,P0267,2025-02-18,allergic reaction
R0005441,O0096824,P0267,2025-01-23,late delivery
R0005442,O0096847,P0179,2025-02-12,changed mind
R0005443,O0096849,P0163,2025-02-10,allergic reaction
R0005444,O0096850,P0286,2025-02-11,allergic reaction
R0005445,O0096858,P0239,2025-02-02,allergic reaction
R0005446,O0096904,P0253,2025-01-26,late delivery
R0005447,O0096925,P0115,2025-01-26,changed mind
R0005448,O0096954,P0253,2025-02-02,changed mind
R0005449,O0096972,P0008,2025-02-13,changed mind
R0005450,O0096995,P0267,2025-02-19,changed mind
R0005451,O0097024,P0208,2025-02-16,allergic reaction
R0005452,O0097027,P0090,2025-02-18,allergic reaction
R0005453,O0097034,P0003,2025-01-27,changed mind
R0005454,O0097149,P0267,2025-02-28,changed mind
R0005455,O0097167,P0054,2025-02-10,allergic reaction
R0005456,O0097183,P0015,2025-02-15,changed mind
R0005457,O0097188,P0258,2025-02-23,changed mind
R0005458,O0097189,P0232,2025-02-11,wrong product
R0005459,O0097195,P0121,2025-02-02,changed mind
R0005460,O0097198,P0049,2025-01-23,changed mind
R0005461,O0097210,P0085,2025-01-26,allergic reaction
R0005462,O0097245,P0118,2025-02-15,late delivery
R0005463,O0097256,P0049,2025-02-10,wrong product
R0005464,O0097281,P0179,2025-02-09,changed mind
R0005465,O0097300,P0231,2025-01-24,changed mind
R0005466,O0097305,P0027,2025-01-28,allergic reaction
R0005467,O0097341,P0258,2025-02-03,damaged item
R0005468,O0097345,P0253,2025-02-12,wrong product
R0005469,O0097359,P0020,2025-02-23,changed mind
R0005470,O0097372,P0079,2025-01-31,wrong product
R0005471,O0097380,P0132,2025-02-16,changed mind
R0005472,O0097384,P0012,2025-01-26,allergic reaction
R0005473,O0097400,P0027,2025-02-15,late delivery
R0005474,O0097403,P0068,2025-02-26,damaged item
R0005475,O0097411,P0042,2025-02-25,late delivery
R0005476,O0097444,P0179,2025-02-14,wrong product
R0005477,O0097445,P0104,2025-02-13,allergic reaction
R0005478,O0097532,P0020,2025-01-28,changed mind
R0005479,O0097532,P0038,2025-02-24,allergic reaction
R0005480,O0097543,P0258,2025-02-07,changed mind
R0005481,O0097551,P0258,2025-02-24,allergic reaction
R0005482,O0097556,P0209,2025-02-24,late delivery
R0005483,O0097576,P0049,2025-02-06,allergic reaction
R0005484,O0097596,P0125,2025-02-02,changed mind
R0005485,O0097596,P0179,2025-02-01,late delivery
R0005486,O0097603,P0068,2025-02-27,wrong product
R0005487,O0097605,P0274,2025-03-02,late delivery
R0005488,O0097614,P0230,2025-02-21,damaged item
R0005489,O0097628,P0027,2025-01-31,allergic reaction
R0005490,O0097629,P0274,2025-02-20,wrong product
R0005491,O0097672,P0258,2025-01-24,late delivery
R0005492,O0097679,P0059,2025-02-18,late delivery
R0005493,O0097681,P0267,2025-02-27,wrong product
R0005494,O0097733,P0049,2025-02-22,allergic reaction
R0005495,O0097746,P0161,2025-02-12,wrong product
R0005496,O0097755,P0001,2025-02-02,late delivery
R0005497,O0097759,P0179,2025-01-29,late delivery
